,Numero,TypeVoie,NbPieces,No_plan,prixm2,lon,lat,score_commerce,score_commerce_lux
6325,20.0,RUE,2.0,22,8.289473,2.36035,48.870149,0.2641509433962264,0.2
6326,19.0,RUE,3.0,28,10.95238,2.352474,48.881327,0.19811320754716982,0.23333333333333334
6327,9.0,RUE,2.0,37,12.8125,2.355184,48.878184,0.22641509433962265,0.06666666666666667
6328,38.0,RUE,4.0,5,14.146341,2.350466,48.873356,0.11320754716981132,0.06666666666666667
6329,35.0,RUE,4.0,3,12.03125,2.34598,48.878038,0.2358490566037736,0.16666666666666666
6330,18.0,RUE,7.0,44,11.203804,2.363979,48.870395,0.2641509433962264,0.2
6331,10.0,RUE,5.0,49,9.715979,2.362411,48.88019,0.20754716981132076,0.03333333333333333
6332,10.0,RUE,3.0,49,7.636363,2.362411,48.88019,0.20754716981132076,0.03333333333333333
6333,10.0,RUE,1.0,18,9.743589,2.366858,48.871291,0.04716981132075472,0.06666666666666667
6334,10.0,RUE,2.0,18,11.111111,2.366858,48.871291,0.04716981132075472,0.06666666666666667
6335,10.0,RUE,1.0,18,8.139534,2.366858,48.871291,0.04716981132075472,0.06666666666666667
6336,10.0,RUE,1.0,18,16.025641,2.366858,48.871291,0.04716981132075472,0.06666666666666667
6337,10.0,RUE,2.0,18,14.534883,2.366858,48.871291,0.04716981132075472,0.06666666666666667
6338,15.0,RUE,3.0,20,8.777777,2.371054,48.875045,0.03773584905660377,0.03333333333333333
6339,15.0,RUE,3.0,20,11.34589,2.371054,48.875045,0.03773584905660377,0.03333333333333333
6340,15.0,RUE,3.0,21,10.814897,2.332782,48.878799,0.12264150943396226,0.13333333333333333
6341,26.0,RUE,1.0,6,9.346153,2.36457,48.883742,0.42452830188679247,0.0
6342,10.0,RUE,4.0,28,10.846153,2.359428,48.880992,0.20754716981132076,0.03333333333333333
6343,10.0,CRS,3.0,56,12.379333,2.352789,48.872696,0.11320754716981132,0.06666666666666667
6344,107.0,RUE,3.0,72,9.762738,2.350891,48.877803,0.1792452830188679,0.2
6345,13.0,RUE,4.0,16,13.912025,2.346883,48.87954,0.2358490566037736,0.16666666666666666
6346,35.0,RUE,1.0,96,8.431315,2.339765,48.879059,0.5188679245283019,0.7
6347,20.0,RUE,2.0,16,7.78575,2.360924,48.883765,0.27358490566037735,0.0
6348,20.0,RUE,2.0,16,10.018525,2.360924,48.883765,0.27358490566037735,0.0
6349,2.0,SQ,3.0,44,11.979166,2.36233,48.876259,0.11320754716981132,0.1
6350,14.0,RUE,5.0,16,12.408759,2.338342,48.878859,0.5188679245283019,0.7
6351,15.0,BD,2.0,19,8.639285,2.362091,48.884204,0.27358490566037735,0.0
6352,17.0,RUE,5.0,72,13.169811,2.347727,48.878478,0.1792452830188679,0.2
6353,17.0,RUE,5.0,72,10.545454,2.347727,48.878478,0.1792452830188679,0.2
6354,8.0,RUE,2.0,39,10.333333,2.375374,48.872791,0.16981132075471697,0.03333333333333333
6355,81.0,RUE,3.0,26,12.784482,2.332176,48.883303,0.4056603773584906,0.3333333333333333
6356,8.0,RUE,3.0,75,11.333333,2.342858,48.880621,0.2358490566037736,0.26666666666666666
6357,89.0,RUE,0.0,119,6.727272,2.345286,48.882433,0.2358490566037736,0.26666666666666666
6358,5.0,CITE,6.0,105,11.430405,2.346567,48.874602,0.32075471698113206,0.2
6359,15.0,RUE,1.0,77,18.282666,2.336045,48.878073,0.5188679245283019,0.7
6360,41.0,RUE,3.0,58,13.926255,2.339999,48.879671,0.5188679245283019,0.7
6361,41.0,RUE,2.0,58,18.166086,2.339999,48.879671,0.5188679245283019,0.7
6362,235.0,RUE,4.0,59,10.284615,2.366319,48.882227,0.20754716981132076,0.13333333333333333
6363,47.0,RUE,2.0,90,12.45,2.366781,48.87234,0.04716981132075472,0.06666666666666667
6364,28.0,RUE,1.0,33,10.571428,2.348002,48.872816,0.11320754716981132,0.06666666666666667
6365,52.0,RUE,3.0,93,10.565517,2.364299,48.883604,0.42452830188679247,0.0
6366,185.0,RUE,2.0,72,8.571,2.349553,48.882771,0.19811320754716982,0.23333333333333334
6367,30.0,RUE,4.0,55,6.583333,2.364338,48.871209,0.1792452830188679,0.1
6368,30.0,RUE,3.0,55,13.166666,2.364338,48.871209,0.1792452830188679,0.1
6369,11.0,PAS,2.0,109,9.6875,2.373221,48.872682,0.16981132075471697,0.03333333333333333
6370,11.0,PAS,2.0,109,10.625,2.373221,48.872682,0.16981132075471697,0.03333333333333333
6371,34.0,BD,3.0,25,9.718877,2.360211,48.871931,0.19811320754716982,0.23333333333333334
6372,30.0,RUE,1.0,44,11.447368,2.348278,48.878842,0.1792452830188679,0.2
6373,4.0,CRS,1.0,59,12.321428,2.353622,48.872445,0.37735849056603776,0.3333333333333333
6374,50.0,RUE,2.0,26,11.884848,2.336125,48.87969,0.5188679245283019,0.7
6375,62.0,RUE,2.0,86,10.833333,2.336763,48.881576,0.16037735849056603,0.13333333333333333
6376,5.0,CITE,1.0,22,10.0,2.365014,48.874495,0.07547169811320754,0.06666666666666667
6377,5.0,CITE,3.0,22,9.918032,2.365014,48.874495,0.07547169811320754,0.06666666666666667
6378,3.0,RUE,4.0,70,10.975373,2.331524,48.882186,0.16981132075471697,0.2
6379,38.0,RUE,1.0,48,13.68421,2.359064,48.870845,0.2641509433962264,0.2
6380,38.0,RUE,1.0,48,16.25,2.359064,48.870845,0.2641509433962264,0.2
6381,38.0,RUE,1.0,48,8.76923,2.359064,48.870845,0.2641509433962264,0.2
6382,29.0,RUE,3.0,4,14.444444,2.35051,48.872005,0.11320754716981132,0.06666666666666667
6383,207.0,RUE,1.0,34,12.133333,2.363899,48.880247,0.20754716981132076,0.03333333333333333
6384,1.0,PL,4.0,49,9.446153,2.35138,48.877565,0.1792452830188679,0.2
6385,30.0,RUE,5.0,99,10.831881,2.346326,48.878067,0.2358490566037736,0.16666666666666666
6386,39.0,RUE,5.0,94,11.327433,2.329041,48.879838,0.12264150943396226,0.03333333333333333
6387,17.0,RUE,2.0,41,11.315789,2.34192,48.876469,0.32075471698113206,0.2
6388,4.0,RUE,2.0,79,7.95309,2.339937,48.880553,0.16037735849056603,0.13333333333333333
6389,18.0,RUE,1.0,13,12.866666,2.330865,48.883456,0.4056603773584906,0.3333333333333333
6390,44.0,RUE,1.0,86,6.111111,2.33473,48.880132,0.16981132075471697,0.2
6391,19.0,RUE,3.0,101,11.47826,2.328814,48.882871,0.2358490566037736,0.2
6392,19.0,RUE,1.0,101,7.307692,2.328814,48.882871,0.2358490566037736,0.2
6393,31.0,RUE,4.0,40,7.885064,2.373202,48.874614,0.03773584905660377,0.03333333333333333
6394,31.0,RUE,2.0,40,6.25,2.373202,48.874614,0.03773584905660377,0.03333333333333333
6395,20.0,RUE,4.0,120,10.328947,2.347181,48.879645,0.1792452830188679,0.2
6396,20.0,RUE,4.0,120,10.962133,2.347181,48.879645,0.1792452830188679,0.2
6397,49.0,RUE,3.0,112,12.053846,2.334796,48.880334,0.16981132075471697,0.2
6398,2.0,RUE,1.0,44,8.222222,2.34477,48.873193,0.22641509433962265,0.3333333333333333
6399,9.0,BD,4.0,43,9.230769,2.375961,48.87267,0.41509433962264153,0.3333333333333333
6400,9.0,BD,4.0,43,10.838235,2.375961,48.87267,0.41509433962264153,0.3333333333333333
6401,126.0,RUE,1.0,84,9.545454,2.349726,48.879957,0.1792452830188679,0.2
6402,218.0,RUE,3.0,71,5.4,2.370527,48.873659,0.16981132075471697,0.03333333333333333
6403,90.0,RUE,5.0,51,11.005789,2.357954,48.872842,0.37735849056603776,0.3333333333333333
6404,8.0,RUE,1.0,35,10.652173,2.34543,48.880349,0.2358490566037736,0.26666666666666666
6405,8.0,RUE,1.0,35,10.869565,2.34543,48.880349,0.2358490566037736,0.26666666666666666
6406,23.0,RUE,3.0,27,7.169811,2.372248,48.874764,0.03773584905660377,0.03333333333333333
6407,53.0,RUE,1.0,81,14.9,2.349447,48.881133,0.19811320754716982,0.23333333333333334
6408,53.0,RUE,1.0,81,17.529411,2.349447,48.881133,0.19811320754716982,0.23333333333333334
6409,52.0,RUE,4.0,65,15.1,2.337424,48.87759,0.5188679245283019,0.7
6410,52.0,RUE,2.0,65,13.868888,2.337424,48.87759,0.5188679245283019,0.7
6411,63.0,RUE,0.0,39,13.75,2.358399,48.873238,0.37735849056603776,0.3333333333333333
6412,63.0,RUE,3.0,39,7.921428,2.358399,48.873238,0.37735849056603776,0.3333333333333333
6413,63.0,RUE,2.0,39,9.666666,2.358399,48.873238,0.37735849056603776,0.3333333333333333
6414,4.0,RUE,3.0,10,10.073529,2.366012,48.874759,0.07547169811320754,0.06666666666666667
6415,52.0,RUE,1.0,15,10.576923,2.359717,48.868703,0.2641509433962264,0.2
6416,52.0,RUE,1.0,15,10.575,2.359717,48.868703,0.2641509433962264,0.2
6417,15.0,RUE,3.0,23,11.0,2.360614,48.872023,0.19811320754716982,0.23333333333333334
6418,8.0,RUE,3.0,105,7.826086,2.355022,48.878331,0.22641509433962265,0.06666666666666667
6419,52.0,RUE,1.0,117,15.384615,2.332832,48.883413,0.4056603773584906,0.3333333333333333
6420,30.0,RUE,2.0,4,9.348387,2.337361,48.879101,0.5188679245283019,0.7
6421,30.0,RUE,2.0,4,8.411333,2.337361,48.879101,0.5188679245283019,0.7
6422,66.0,RUE,2.0,43,16.585365,2.358493,48.869089,0.3490566037735849,0.26666666666666666
6423,23.0,RUE,1.0,91,11.401282,2.344683,48.877772,0.2358490566037736,0.16666666666666666
6424,23.0,RUE,2.0,91,8.5,2.344683,48.877772,0.2358490566037736,0.16666666666666666
6425,190.0,RUE,1.0,9,9.148148,2.362556,48.878783,0.11320754716981132,0.1
6426,190.0,RUE,1.0,9,9.259259,2.362556,48.878783,0.11320754716981132,0.1
6427,53.0,RUE,3.0,120,13.984375,2.340739,48.875278,0.16037735849056603,0.2
6428,162.0,BD,2.0,9,13.3,2.350302,48.882985,0.10377358490566038,0.0
6429,26.0,RUE,1.0,128,23.888888,2.345624,48.874087,0.22641509433962265,0.3333333333333333
6430,26.0,RUE,2.0,128,10.238095,2.345624,48.874087,0.22641509433962265,0.3333333333333333
6431,73.0,RUE,5.0,79,9.827586,2.359745,48.883904,0.27358490566037735,0.0
6432,29.0,RUE,1.0,42,11.142857,2.366733,48.875059,0.07547169811320754,0.06666666666666667
6433,29.0,RUE,2.0,42,11.2,2.366733,48.875059,0.07547169811320754,0.06666666666666667
6434,136.0,RUE,1.0,94,8.695652,2.349964,48.880658,0.19811320754716982,0.23333333333333334
6435,38.0,RUE,3.0,105,5.888888,2.32829,48.882387,0.2358490566037736,0.2
6436,38.0,RUE,4.0,105,10.428571,2.32829,48.882387,0.2358490566037736,0.2
6437,1.0,RUE,1.0,14,13.962962,2.353273,48.871574,0.37735849056603776,0.3333333333333333
6438,59.0,RUE,2.0,74,10.523809,2.348887,48.881291,0.19811320754716982,0.23333333333333334
6439,2.0,PAS,3.0,67,9.925373,2.366104,48.878827,0.05660377358490566,0.06666666666666667
6440,15.0,RUE,1.0,6,13.461538,2.371006,48.872133,0.16981132075471697,0.03333333333333333
6441,15.0,RUE,3.0,6,10.37027,2.371006,48.872133,0.16981132075471697,0.03333333333333333
6442,141.0,RUE,2.0,57,10.463148,2.355469,48.879003,0.22641509433962265,0.06666666666666667
6443,25.0,RUE,2.0,39,11.166666,2.371471,48.8762,0.03773584905660377,0.03333333333333333
6444,25.0,RUE,2.0,39,10.0,2.371471,48.8762,0.03773584905660377,0.03333333333333333
6445,111.0,RUE,2.0,5,7.777777,2.374202,48.871148,0.36792452830188677,0.36666666666666664
6446,9.0,RUE,3.0,39,12.139344,2.359937,48.871154,0.2641509433962264,0.2
6447,231.0,RUE,3.0,63,9.63238,2.366039,48.881994,0.20754716981132076,0.13333333333333333
6448,231.0,RUE,3.0,63,10.497222,2.366039,48.881994,0.20754716981132076,0.13333333333333333
6449,31.0,BD,1.0,37,6.888888,2.360001,48.871604,0.19811320754716982,0.23333333333333334
6450,23.0,RUE,4.0,44,9.565217,2.328068,48.871548,0.2169811320754717,0.23333333333333334
6451,7.0,RUE,5.0,18,10.769911,2.360144,48.869163,0.2641509433962264,0.2
6452,18.0,BD,3.0,11,11.451612,2.355357,48.870867,0.3490566037735849,0.26666666666666666
6453,57.0,RUE,4.0,164,12.244897,2.34048,48.87558,0.16037735849056603,0.2
6454,57.0,RUE,3.0,164,12.478061,2.34048,48.87558,0.16037735849056603,0.2
6455,10.0,BD,4.0,20,8.333333,2.35504,48.870301,0.3490566037735849,0.26666666666666666
6456,10.0,BD,2.0,20,12.156914,2.35504,48.870301,0.3490566037735849,0.26666666666666666
6457,6.0,CITE,3.0,119,10.95238,2.333995,48.880206,0.16981132075471697,0.2
6458,22.0,RUE,4.0,74,9.722222,2.327444,48.878003,0.12264150943396226,0.03333333333333333
6459,6.0,RUE,1.0,9,9.75,2.327922,48.881347,0.2358490566037736,0.2
6460,24.0,RUE,4.0,29,9.548148,2.35099,48.872037,0.11320754716981132,0.06666666666666667
6461,7.0,RUE,2.0,144,10.416666,2.332926,48.880167,0.16981132075471697,0.2
6462,21.0,RUE,1.0,120,11.516129,2.33851,48.872945,0.05660377358490566,0.1
6463,13.0,RUE,2.0,93,10.0,2.371766,48.871243,0.36792452830188677,0.36666666666666664
6464,30.0,RUE,2.0,138,11.944444,2.328906,48.883023,0.20754716981132076,0.16666666666666666
6465,265.0,RUE,2.0,25,13.333333,2.368134,48.883682,0.42452830188679247,0.0
6466,265.0,RUE,3.0,25,9.102325,2.368134,48.883682,0.42452830188679247,0.0
6467,3.0,RUE,3.0,24,9.8,2.34183,48.881855,0.2358490566037736,0.26666666666666666
6468,3.0,RUE,4.0,24,11.306818,2.34183,48.881855,0.2358490566037736,0.26666666666666666
6469,3.0,RUE,3.0,24,17.767857,2.34183,48.881855,0.2358490566037736,0.26666666666666666
6470,37.0,BD,3.0,38,10.655737,2.373793,48.87459,0.03773584905660377,0.03333333333333333
6471,24.0,RUE,3.0,51,9.12987,2.334058,48.881867,0.16981132075471697,0.2
6472,31.0,RUE,2.0,43,16.817391,2.334044,48.8794,0.12264150943396226,0.13333333333333333
6473,27.0,RUE,2.0,43,10.95238,2.372731,48.874688,0.03773584905660377,0.03333333333333333
6474,27.0,RUE,2.0,43,8.966666,2.372731,48.874688,0.03773584905660377,0.03333333333333333
6475,11.0,RUE,5.0,70,12.777777,2.32834,48.878791,0.12264150943396226,0.03333333333333333
6476,2.0,CRS,4.0,96,10.5,2.353838,48.872372,0.37735849056603776,0.3333333333333333
6477,9.0,RUE,2.0,67,10.892857,2.331102,48.882335,0.16981132075471697,0.2
6478,56.0,RUE,3.0,40,10.74074,2.348941,48.875723,0.20754716981132076,0.26666666666666666
6479,56.0,RUE,2.0,40,10.672,2.348941,48.875723,0.20754716981132076,0.26666666666666666
6480,56.0,RUE,1.0,40,7.777777,2.348941,48.875723,0.20754716981132076,0.26666666666666666
6481,56.0,RUE,3.0,40,10.904255,2.348941,48.875723,0.20754716981132076,0.26666666666666666
6482,123.0,RUE,3.0,13,10.864406,2.375065,48.871458,0.16981132075471697,0.03333333333333333
6483,28.0,RUE,7.0,43,9.756097,2.334723,48.878907,0.12264150943396226,0.13333333333333333
6484,8.0,RUE,2.0,4,11.362641,2.363563,48.86945,0.2641509433962264,0.2
6485,59.0,RUE,3.0,63,9.742268,2.348366,48.873934,0.11320754716981132,0.06666666666666667
6486,155.0,RUE,3.0,87,15.642857,2.34975,48.880681,0.19811320754716982,0.23333333333333334
6487,155.0,RUE,1.0,87,4.285714,2.34975,48.880681,0.19811320754716982,0.23333333333333334
6488,155.0,RUE,2.0,87,11.913333,2.34975,48.880681,0.19811320754716982,0.23333333333333334
6489,155.0,RUE,2.0,87,9.905405,2.34975,48.880681,0.19811320754716982,0.23333333333333334
6490,9.0,RUE,2.0,92,12.624324,2.329094,48.882438,0.2358490566037736,0.2
6491,35.0,RUE,5.0,99,11.825853,2.333029,48.882891,0.16981132075471697,0.2
6492,35.0,RUE,2.0,99,8.75,2.333029,48.882891,0.16981132075471697,0.2
6493,10.0,RUE,2.0,146,14.316666,2.339428,48.877165,0.5188679245283019,0.7
6494,10.0,BD,1.0,48,12.234482,2.357716,48.868815,0.3490566037735849,0.26666666666666666
6495,17.0,RUE,2.0,8,6.585365,2.360751,48.883832,0.27358490566037735,0.0
6496,19.0,RUE,3.0,31,9.65,2.339477,48.878042,0.5188679245283019,0.7
6497,20.0,RUE,4.0,23,12.235294,2.358402,48.881267,0.0660377358490566,0.0
6498,20.0,RUE,2.0,23,25.212121,2.358402,48.881267,0.0660377358490566,0.0
6499,73.0,RUE,2.0,10,9.148936,2.345242,48.876327,0.32075471698113206,0.2
6500,132.0,RUE,3.0,16,21.454545,2.356375,48.877168,0.22641509433962265,0.06666666666666667
6501,31.0,RUE,4.0,47,10.230769,2.351424,48.87516,0.20754716981132076,0.26666666666666666
6502,51.0,RUE,6.0,3,11.655172,2.331995,48.879855,0.12264150943396226,0.13333333333333333
6503,24.0,RUE,3.0,99,16.545454,2.344815,48.8725,0.22641509433962265,0.3333333333333333
6504,24.0,RUE,2.0,99,35.0,2.344815,48.8725,0.22641509433962265,0.3333333333333333
6505,24.0,RUE,1.0,99,7.5,2.344815,48.8725,0.22641509433962265,0.3333333333333333
6506,10.0,RUE,2.0,97,8.666666,2.35164,48.870511,0.16981132075471697,0.1
6507,4.0,SQ,4.0,85,11.166666,2.349158,48.88082,0.19811320754716982,0.23333333333333334
6508,58.0,RUE,6.0,95,10.398795,2.346688,48.878753,0.2358490566037736,0.16666666666666666
6509,12.0,AV,2.0,12,9.977027,2.370034,48.872694,0.16981132075471697,0.03333333333333333
6510,12.0,AV,3.0,12,11.971666,2.370034,48.872694,0.16981132075471697,0.03333333333333333
6511,18.0,RUE,1.0,41,16.388888,2.346901,48.876465,0.32075471698113206,0.2
6512,53.0,RUE,2.0,115,6.3875,2.328577,48.880842,0.2358490566037736,0.2
6513,19.0,RUE,4.0,8,10.327868,2.338,48.879166,0.5188679245283019,0.7
6514,25.0,RUE,2.0,16,9.464772,2.361486,48.883474,0.27358490566037735,0.0
6515,2.0,RUE,2.0,1,9.5,2.359691,48.870627,0.2641509433962264,0.2
6516,82.0,RUE,3.0,10,12.918708,2.357096,48.869351,0.3490566037735849,0.26666666666666666
6517,82.0,RUE,1.0,10,24.803919,2.357096,48.869351,0.3490566037735849,0.26666666666666666
6518,94.0,BD,2.0,28,9.629629,2.355159,48.877573,0.22641509433962265,0.06666666666666667
6519,123.0,RUE,3.0,38,9.571428,2.353366,48.878452,0.22641509433962265,0.06666666666666667
6520,123.0,RUE,3.0,38,10.752045,2.353366,48.878452,0.22641509433962265,0.06666666666666667
6521,8.0,RUE,5.0,91,11.9375,2.340495,48.872713,0.05660377358490566,0.1
6522,37.0,RUE,2.0,42,12.40606,2.350428,48.875352,0.20754716981132076,0.26666666666666666
6523,18.0,RUE,4.0,128,11.290322,2.342273,48.87693,0.32075471698113206,0.2
6524,34.0,RUE,4.0,47,12.604166,2.3266,48.872172,0.2169811320754717,0.23333333333333334
6525,21.0,RUE,3.0,31,11.407407,2.350152,48.872799,0.11320754716981132,0.06666666666666667
6526,1.0,CITE,1.0,55,14.444444,2.345058,48.879568,0.2358490566037736,0.16666666666666666
6527,1.0,CITE,2.0,55,11.767741,2.345058,48.879568,0.2358490566037736,0.16666666666666666
6528,1.0,CITE,3.0,55,13.953488,2.345058,48.879568,0.2358490566037736,0.16666666666666666
6529,47.0,RUE,2.0,35,15.44,2.343373,48.880144,0.2358490566037736,0.26666666666666666
6530,10.0,RUE,4.0,171,15.714285,2.342784,48.874554,0.32075471698113206,0.2
6531,23.0,RUE,2.0,32,14.467242,2.341572,48.876483,0.32075471698113206,0.2
6532,32.0,RUE,2.0,11,11.4,2.362386,48.87321,0.19811320754716982,0.23333333333333334
6533,32.0,RUE,1.0,11,13.785714,2.362386,48.87321,0.19811320754716982,0.23333333333333334
6534,32.0,RUE,1.0,11,11.333333,2.362386,48.87321,0.19811320754716982,0.23333333333333334
6535,32.0,RUE,2.0,11,25.875,2.362386,48.87321,0.19811320754716982,0.23333333333333334
6536,5.0,RUE,3.0,44,9.946835,2.361799,48.869197,0.2641509433962264,0.2
6537,5.0,RUE,1.0,34,11.0,2.334571,48.880949,0.16981132075471697,0.2
6538,5.0,RUE,1.0,34,11.0,2.334571,48.880949,0.16981132075471697,0.2
6539,68.0,RUE,4.0,55,9.625694,2.355435,48.87253,0.37735849056603776,0.3333333333333333
6540,22.0,RUE,4.0,35,12.269237,2.336979,48.873951,0.05660377358490566,0.1
6541,21.0,RUE,1.0,84,11.990476,2.342899,48.878772,0.2358490566037736,0.16666666666666666
6542,21.0,RUE,2.0,84,9.333333,2.342899,48.878772,0.2358490566037736,0.16666666666666666
6543,83.0,RUE,4.0,20,10.452112,2.354742,48.873503,0.37735849056603776,0.3333333333333333
6544,13.0,BD,4.0,20,8.840579,2.36225,48.884203,0.27358490566037735,0.0
6545,78.0,RUE,6.0,89,8.170434,2.335558,48.876915,0.18867924528301888,0.23333333333333334
6546,121.0,BD,3.0,17,9.846153,2.352504,48.879967,0.1792452830188679,0.2
6547,12.0,RUE,2.0,4,9.545454,2.352127,48.871244,0.16981132075471697,0.1
6548,57.0,RUE,4.0,79,10.47619,2.349082,48.881236,0.19811320754716982,0.23333333333333334
6549,8.0,RUE,3.0,101,10.677777,2.328324,48.879726,0.12264150943396226,0.03333333333333333
6550,7.0,RUE,2.0,16,10.333333,2.331897,48.874561,0.18867924528301888,0.23333333333333334
6551,69.0,RUE,3.0,5,8.762886,2.350118,48.877212,0.1792452830188679,0.2
6552,48.0,RUE,2.0,34,10.115925,2.360124,48.868581,0.2641509433962264,0.2
6553,48.0,RUE,1.0,34,12.588235,2.360124,48.868581,0.2641509433962264,0.2
6554,166.0,AV,2.0,60,12.431521,2.370152,48.871446,0.16981132075471697,0.03333333333333333
6555,29.0,RUE,1.0,43,11.333333,2.356063,48.870129,0.3490566037735849,0.26666666666666666
6556,8.0,RUE,2.0,77,10.16129,2.35597,48.869476,0.3490566037735849,0.26666666666666666
6557,18.0,RUE,4.0,54,9.689189,2.36024,48.88282,0.20754716981132076,0.03333333333333333
6558,22.0,AV,3.0,41,9.742763,2.362782,48.876493,0.11320754716981132,0.1
6559,20.0,RUE,2.0,48,10.171428,2.352643,48.881238,0.19811320754716982,0.23333333333333334
6560,15.0,RUE,1.0,37,11.611538,2.365107,48.879531,0.05660377358490566,0.06666666666666667
6561,15.0,RUE,3.0,6,7.962962,2.360315,48.882688,0.20754716981132076,0.03333333333333333
6562,82.0,RUE,2.0,4,10.04,2.345163,48.882626,0.2358490566037736,0.26666666666666666
6563,82.0,RUE,2.0,4,10.607407,2.345163,48.882626,0.2358490566037736,0.26666666666666666
6564,25.0,RUE,1.0,42,11.166666,2.352584,48.881726,0.19811320754716982,0.23333333333333334
6565,9.0,RUE,2.0,106,13.175,2.347645,48.880616,0.19811320754716982,0.23333333333333334
6566,53.0,RUE,5.0,71,9.453779,2.347917,48.874612,0.20754716981132076,0.26666666666666666
6567,26.0,BD,1.0,77,11.75975,2.353104,48.869814,0.3490566037735849,0.26666666666666666
6568,48.0,RUE,2.0,18,10.4,2.336203,48.879628,0.5188679245283019,0.7
6569,40.0,RUE,3.0,49,12.111111,2.358941,48.870912,0.2641509433962264,0.2
6570,5.0,RUE,3.0,14,7.666666,2.351063,48.88287,0.19811320754716982,0.23333333333333334
6571,230.0,RUE,2.0,31,9.830833,2.368739,48.882289,0.20754716981132076,0.13333333333333333
6572,230.0,RUE,3.0,31,4.895348,2.368739,48.882289,0.20754716981132076,0.13333333333333333
6573,71.0,RUE,1.0,28,11.0,2.357285,48.872197,0.37735849056603776,0.3333333333333333
6574,61.0,RUE,1.0,49,11.810714,2.353841,48.872104,0.37735849056603776,0.3333333333333333
6575,39.0,RUE,1.0,41,12.4,2.350241,48.875384,0.20754716981132076,0.26666666666666666
6576,2.0,CITE,2.0,23,11.333333,2.357803,48.869312,0.3490566037735849,0.26666666666666666
6577,27.0,RUE,3.0,84,12.203389,2.352232,48.877538,0.1792452830188679,0.2
6578,48.0,RUE,2.0,37,8.888888,2.34972,48.875587,0.20754716981132076,0.26666666666666666
6579,29.0,RUE,3.0,89,10.243076,2.332769,48.882448,0.16981132075471697,0.2
6580,29.0,RUE,2.0,89,13.414634,2.332769,48.882448,0.16981132075471697,0.2
6581,10.0,RUE,3.0,54,13.224464,2.333917,48.871835,0.08490566037735849,0.1
6582,37.0,RUE,2.0,69,11.5,2.362283,48.871311,0.19811320754716982,0.23333333333333334
